-0.218233	0.271974	0.937232	0.000000	-0.971774	0.027616	-0.234290	0.000000	-0.089604	-0.961908	0.258270	0.000000	-0.179480	1.807356	0.811610	1.000000	
-0.132874	0.259494	0.956560	0.000000	-0.977457	0.125467	-0.169813	0.000000	-0.164082	-0.957560	0.236973	0.000000	-0.174654	1.754540	0.808172	1.000000	
-0.059742	0.237675	0.969506	0.000000	-0.958880	0.256291	-0.121917	0.000000	-0.277452	-0.936923	0.212590	0.000000	-0.167675	1.719232	0.813978	1.000000	
0.023757	0.223706	0.974367	0.000000	-0.922576	0.380331	-0.064826	0.000000	-0.385084	-0.897387	0.215421	0.000000	-0.161940	1.680869	0.809093	1.000000	
0.063058	0.232344	0.970587	0.000000	-0.895579	0.442337	-0.047704	0.000000	-0.440410	-0.866230	0.235975	0.000000	-0.170681	1.653255	0.795415	1.000000	
0.063950	0.243821	0.967709	0.000000	-0.883059	0.465546	-0.058941	0.000000	-0.464884	-0.850775	0.245080	0.000000	-0.195514	1.647930	0.790452	1.000000	
0.057581	0.234478	0.970415	0.000000	-0.916132	0.398673	-0.041970	0.000000	-0.396719	-0.886611	0.237768	0.000000	-0.232436	1.680732	0.790617	1.000000	
0.043027	0.234788	0.971094	0.000000	-0.928673	0.367810	-0.047780	0.000000	-0.368396	-0.899772	0.233867	0.000000	-0.237964	1.709566	0.796337	1.000000	
0.001486	0.248353	0.968668	0.000000	-0.935233	0.343284	-0.086579	0.000000	-0.354030	-0.905802	0.232778	0.000000	-0.230389	1.725957	0.803792	1.000000	
-0.015494	0.232876	0.972383	0.000000	-0.930964	0.351434	-0.098999	0.000000	-0.364783	-0.906787	0.211354	0.000000	-0.217992	1.725888	0.814052	1.000000	
